x,y,basin,iterations
0.9500000000000002,0.5499999999999998,1,4
0.9500000000000002,0.6000000000000001,1,4
0.9500000000000002,0.6499999999999999,1,5
0.9500000000000002,0.7000000000000002,1,5
0.9500000000000002,0.75,1,5
0.9500000000000002,0.7999999999999998,1,5
0.9500000000000002,0.8500000000000001,1,5
0.9500000000000002,0.8999999999999999,1,5
0.9500000000000002,0.9500000000000002,1,5
0.9500000000000002,1.0,1,5
0.9500000000000002,1.0499999999999998,1,5
0.9500000000000002,1.1,1,6
0.9500000000000002,1.15,1,6
0.9500000000000002,1.2000000000000002,1,6
0.9500000000000002,1.25,1,6
0.9500000000000002,1.2999999999999998,1,6
0.9500000000000002,1.35,1,6
0.9500000000000002,1.4,1,6
0.9500000000000002,1.4500000000000002,1,6
0.9500000000000002,1.5,1,6
0.9500000000000002,1.5499999999999998,1,6
0.9500000000000002,1.6,1,6
0.9500000000000002,1.65,1,6
0.9500000000000002,1.7000000000000002,1,6
0.9500000000000002,1.75,1,6
0.9500000000000002,1.7999999999999998,1,6
0.9500000000000002,1.85,1,6
0.9500000000000002,1.9,1,6
0.9500000000000002,1.9500000000000002,1,6
0.9500000000000002,2.0,1,6
1.0,-2.0,3,6
1.0,-1.95,3,6
1.0,-1.9,3,6
1.0,-1.85,3,6
1.0,-1.8,3,6
1.0,-1.75,3,6
1.0,-1.7,3,6
1.0,-1.65,3,6
1.0,-1.6,3,6
1.0,-1.55,3,6
1.0,-1.5,3,6
1.0,-1.45,3,6
1.0,-1.4,3,6
1.0,-1.35,3,6
1.0,-1.3,3,6
1.0,-1.25,3,6
1.0,-1.2,3,6
1.0,-1.15,3,6
1.0,-1.1,3,6
1.0,-1.05,3,5
1.0,-1.0,3,5
1.0,-0.95,3,5
1.0,-0.8999999999999999,3,5
1.0,-0.8500000000000001,3,5
1.0,-0.8,3,5
1.0,-0.75,3,5
1.0,-0.7,3,5
1.0,-0.6499999999999999,3,5
1.0,-0.6000000000000001,3,4
1.0,-0.55,3,4
1.0,-0.5,3,4
1.0,-0.44999999999999996,3,4
1.0,-0.3999999999999999,3,4
1.0,-0.3500000000000001,3,4
1.0,-0.30000000000000004,3,4
1.0,-0.25,3,5
1.0,-0.19999999999999996,3,5
1.0,-0.1499999999999999,3,6
1.0,-0.10000000000000009,3,6
1.0,-0.050000000000000044,3,7
1.0,0.0,-2,30
1.0,0.04999999999999982,1,7
1.0,0.10000000000000009,1,6
1.0,0.1499999999999999,1,6
1.0,0.20000000000000018,1,5
1.0,0.25,1,5
1.0,0.2999999999999998,1,4
1.0,0.3500000000000001,1,4
1.0,0.3999999999999999,1,4
1.0,0.4500000000000002,1,4
1.0,0.5,1,4
1.0,0.5499999999999998,1,4
1.0,0.6000000000000001,1,4
1.0,0.6499999999999999,1,5
1.0,0.7000000000000002,1,5
1.0,0.75,1,5
1.0,0.7999999999999998,1,5
1.0,0.8500000000000001,1,5
1.0,0.8999999999999999,1,5
1.0,0.9500000000000002,1,5
1.0,1.0,1,5
1.0,1.0499999999999998,1,5
1.0,1.1,1,6
1.0,1.15,1,6
1.0,1.2000000000000002,1,6
1.0,1.25,1,6
1.0,1.2999999999999998,1,6
1.0,1.35,1,6
1.0,1.4,1,6
1.0,1.4500000000000002,1,6
1.0,1.5,1,6
1.0,1.5499999999999998,1,6
1.0,1.6,1,6
1.0,1.65,1,6
1.0,1.7000000000000002,1,6
1.0,1.75,1,6
1.0,1.7999999999999998,1,6
1.0,1.85,1,6
1.0,1.9,1,6
1.0,1.9500000000000002,1,6
1.0,2.0,1,6
1.0499999999999998,-2.0,3,6
1.0499999999999998,-1.95,3,6
1.0499999999999998,-1.9,3,6
1.0499999999999998,-1.85,3,6
1.0499999999999998,-1.8,3,6
1.0499999999999998,-1.75,3,6
1.0499999999999998,-1.7,3,6
1.0499999999999998,-1.65,3,6
1.0499999999999998,-1.6,3,6
1.0499999999999998,-1.55,3,6
1.0499999999999998,-1.5,3,6
1.0499999999999998,-1.45,3,6
1.0499999999999998,-1.4,3,6
1.0499999999999998,-1.35,3,6
1.0499999999999998,-1.3,3,6
1.0499999999999998,-1.25,3,6
1.0499999999999998,-1.2,3,6
1.0499999999999998,-1.15,3,6
1.0499999999999998,-1.1,3,6
1.0499999999999998,-1.05,3,5
1.0499999999999998,-1.0,3,5
1.0499999999999998,-0.95,3,5
1.0499999999999998,-0.8999999999999999,3,5
1.0499999999999998,-0.8500000000000001,3,5
1.0499999999999998,-0.8,3,5
1.0499999999999998,-0.75,3,5
1.0499999999999998,-0.7,3,5
1.0499999999999998,-0.6499999999999999,3,5
1.0499999999999998,-0.6000000000000001,3,4
1.0499999999999998,-0.55,3,4
1.0499999999999998,-0.5,3,4
1.0499999999999998,-0.44999999999999996,3,4
1.0499999999999998,-0.3999999999999999,3,4
1.0499999999999998,-0.3500000000000001,3,4
1.0499999999999998,-0.30000000000000004,3,4
1.0499999999999998,-0.25,3,5
1.0499999999999998,-0.19999999999999996,3,5
1.0499999999999998,-0.1499999999999999,3,6
1.0499999999999998,-0.10000000000000009,3,6
1.0499999999999998,-0.050000000000000044,3,7
1.0499999999999998,0.0,-2,30
1.0499999999999998,0.04999999999999982,1,7
1.0499999999999998,0.10000000000000009,1,6
1.0499999999999998,0.1499999999999999,1,6
1.0499999999999998,0.20000000000000018,1,5
1.0499999999999998,0.25,1,5
1.0499999999999998,0.2999999999999998,1,4
1.0499999999999998,0.3500000000000001,1,4
1.0499999999999998,0.3999999999999999,1,4
1.0499999999999998,0.4500000000000002,1,4
1.0499999999999998,0.5,1,4
1.0499999999999998,0.5499999999999998,1,4
1.0499999999999998,0.6000000000000001,1,4
1.0499999999999998,0.6499999999999999,1,5
1.0499999999999998,0.7000000000000002,1,5
1.0499999999999998,0.75,1,5
1.0499999999999998,0.7999999999999998,1,5
1.0499999999999998,0.8500000000000001,1,5
1.0499999999999998,0.8999999999999999,1,5
1.0499999999999998,0.9500000000000002,1,5
1.0499999999999998,1.0,1,5
1.0499999999999998,1.0499999999999998,1,5
1.0499999999999998,1.1,1,6
1.0499999999999998,1.15,1,6
1.0499999999999998,1.2000000000000002,1,6
1.0499999999999998,1.25,1,6
1.0499999999999998,1.2999999999999998,1,6
1.0499999999999998,1.35,1,6
1.0499999999999998,1.4,1,6
1.0499999999999998,1.4500000000000002,1,6
1.0499999999999998,1.5,1,6
1.0499999999999998,1.5499999999999998,1,6
1.0499999999999998,1.6,1,6
1.0499999999999998,1.65,1,6
1.0499999999999998,1.7000000000000002,1,6
1.0499999999999998,1.75,1,6
1.0499999999999998,1.7999999999999998,1,6
1.0499999999999998,1.85,1,6
1.0499999999999998,1.9,1,6
1.0499999999999998,1.9500000000000002,1,6
1.0499999999999998,2.0,1,6
1.1,-2.0,3,6
1.1,-1.95,3,6
1.1,-1.9,3,6
1.1,-1.85,3,6
1.1,-1.8,3,6
1.1,-1.75,3,6
1.1,-1.7,3,6
1.1,-1.65,3,6
1.1,-1.6,3,6
1.1,-1.55,3,6
1.1,-1.5,3,6
1.1,-1.45,3,6
1.1,-1.4,3,6
1.1,-1.35,3,6
1.1,-1.3,3,6
1.1,-1.25,3,6
1.1,-1.2,3,6
1.1,-1.15,3,6
1.1,-1.1,3,6
1.1,-1.05,3,5
1.1,-1.0,3,5
1.1,-0.95,3,5
1.1,-0.8999999999999999,3,5
1.1,-0.8500000000000001,3,5
1.1,-0.8,3,5
1.1,-0.75,3,5
1.1,-0.7,3,5
1.1,-0.6499999999999999,3,4
1.1,-0.6000000000000001,3,4
1.1,-0.55,3,4
1.1,-0.5,3,4
1.1,-0.44999999999999996,3,4
1.1,-0.3999999999999999,3,4
1.1,-0.3500000000000001,3,4
1.1,-0.30000000000000004,3,4
1.1,-0.25,3,5
1.1,-0.19999999999999996,3,5
1.1,-0.1499999999999999,3,6
1.1,-0.10000000000000009,3,6
1.1,-0.050000000000000044,3,7
1.1,0.0,-2,30
1.1,0.04999999999999982,1,7
1.1,0.10000000000000009,1,6
1.1,0.1499999999999999,1,6
1.1,0.20000000000000018,1,5
1.1,0.25,1,5
1.1,0.2999999999999998,1,4
1.1,0.3500000000000001,1,4
1.1,0.3999999999999999,1,4
1.1,0.4500000000000002,1,4
1.1,0.5,1,4
1.1,0.5499999999999998,1,4
1.1,0.6000000000000001,1,4
1.1,0.6499999999999999,1,4
1.1,0.7000000000000002,1,5
1.1,0.75,1,5
1.1,0.7999999999999998,1,5
1.1,0.8500000000000001,1,5
1.1,0.8999999999999999,1,5
1.1,0.9500000000000002,1,5
1.1,1.0,1,5
1.1,1.0499999999999998,1,5
1.1,1.1,1,6
1.1,1.15,1,6
1.1,1.2000000000000002,1,6
1.1,1.25,1,6
1.1,1.2999999999999998,1,6
1.1,1.35,1,6
1.1,1.4,1,6
1.1,1.4500000000000002,1,6
1.1,1.5,1,6
1.1,1.5499999999999998,1,6
1.1,1.6,1,6
1.1,1.65,1,6
1.1,1.7000000000000002,1,6
1.1,1.75,1,6
1.1,1.7999999999999998,1,6
1.1,1.85,1,6
1.1,1.9,1,6
1.1,1.9500000000000002,1,6
1.1,2.0,1,6
1.15,-2.0,3,6
1.15,-1.95,3,6
1.15,-1.9,3,6
1.15,-1.85,3,6
1.15,-1.8,3,6
1.15,-1.75,3,6
1.15,-1.7,3,6
1.15,-1.65,3,6
1.15,-1.6,3,6
1.15,-1.55,3,6
1.15,-1.5,3,6
1.15,-1.45,3,6
1.15,-1.4,3,6
1.15,-1.35,3,6
1.15,-1.3,3,6
1.15,-1.25,3,6
1.15,-1.2,3,6
1.15,-1.15,3,6
1.15,-1.1,3,6
1.15,-1.05,3,5
1.15,-1.0,3,5
1.15,-0.95,3,5
1.15,-0.8999999999999999,3,5
1.15,-0.8500000000000001,3,5
1.15,-0.8,3,5
1.15,-0.75,3,5
1.15,-0.7,3,4
1.15,-0.6499999999999999,3,4
1.15,-0.6000000000000001,3,4
1.15,-0.55,3,4
1.15,-0.5,3,4
1.15,-0.44999999999999996,3,4
1.15,-0.3999999999999999,3,4
1.15,-0.3500000000000001,3,4
1.15,-0.30000000000000004,3,4
1.15,-0.25,3,4
1.15,-0.19999999999999996,3,5
1.15,-0.1499999999999999,3,5
1.15,-0.10000000000000009,3,6
1.15,-0.050000000000000044,3,7
1.15,0.0,-2,30
1.15,0.04999999999999982,1,7
1.15,0.10000000000000009,1,6
1.15,0.1499999999999999,1,5
1.15,0.20000000000000018,1,5
1.15,0.25,1,4
1.15,0.2999999999999998,1,4
1.15,0.3500000000000001,1,4
1.15,0.3999999999999999,1,4
1.15,0.4500000000000002,1,4
1.15,0.5,1,4
1.15,0.5499999999999998,1,4
1.15,0.6000000000000001,1,4
1.15,0.6499999999999999,1,4
1.15,0.7000000000000002,1,4
1.15,0.75,1,5
1.15,0.7999999999999998,1,5
1.15,0.8500000000000001,1,5
1.15,0.8999999999999999,1,5
1.15,0.9500000000000002,1,5
1.15,1.0,1,5
1.15,1.0499999999999998,1,5
1.15,1.1,1,6
1.15,1.15,1,6
1.15,1.2000000000000002,1,6
1.15,1.25,1,6
1.15,1.2999999999999998,1,6
1.15,1.35,1,6
1.15,1.4,1,6
1.15,1.4500000000000002,1,6
1.15,1.5,1,6
1.15,1.5499999999999998,1,6
1.15,1.6,1,6
1.15,1.65,1,6
1.15,1.7000000000000002,1,6
1.15,1.75,1,6
1.15,1.7999999999999998,1,6
1.15,1.85,1,6
1.15,1.9,1,6
1.15,1.9500000000000002,1,6
1.15,2.0,1,6
1.2000000000000002,-2.0,3,6
1.2000000000000002,-1.95,3,6
1.2000000000000002,-1.9,3,6
1.2000000000000002,-1.85,3,6
1.2000000000000002,-1.8,3,6
1.2000000000000002,-1.75,3,6
1.2000000000000002,-1.7,3,6
1.2000000000000002,-1.65,3,6
1.2000000000000002,-1.6,3,6
1.2000000000000002,-1.55,3,6
1.2000000000000002,-1.5,3,6
1.2000000000000002,-1.45,3,6
1.2000000000000002,-1.4,3,6
1.2000000000000002,-1.35,3,6
1.2000000000000002,-1.3,3,6
1.2000000000000002,-1.25,3,6
1.2000000000000002,-1.2,3,6
1.2000000000000002,-1.15,3,6
1.2000000000000002,-1.1,3,5
1.2000000000000002,-1.05,3,5
1.2000000000000002,-1.0,3,5
1.2000000000000002,-0.95,3,5
1.2000000000000002,-0.8999999999999999,3,5
1.2000000000000002,-0.8500000000000001,3,5
1.2000000000000002,-0.8,3,5
1.2000000000000002,-0.75,3,5
1.2000000000000002,-0.7,3,4
1.2000000000000002,-0.6499999999999999,3,5
1.2000000000000002,-0.6000000000000001,3,5
1.2000000000000002,-0.55,3,4
1.2000000000000002,-0.5,3,4
1.2000000000000002,-0.44999999999999996,3,5
1.2000000000000002,-0.3999999999999999,3,5
1.2000000000000002,-0.3500000000000001,3,5
1.2000000000000002,-0.30000000000000004,3,4
1.2000000000000002,-0.25,3,5
1.2000000000000002,-0.19999999999999996,3,4
1.2000000000000002,-0.1499999999999999,3,5
1.2000000000000002,-0.10000000000000009,3,6
1.2000000000000002,-0.050000000000000044,3,7
1.2000000000000002,0.0,-2,30
1.2000000000000002,0.04999999999999982,1,7
1.2000000000000002,0.10000000000000009,1,6
1.2000000000000002,0.1499999999999999,1,5
1.2000000000000002,0.20000000000000018,1,4
1.2000000000000002,0.25,1,5
1.2000000000000002,0.2999999999999998,1,4
1.2000000000000002,0.3500000000000001,1,5
1.2000000000000002,0.3999999999999999,1,5
1.2000000000000002,0.4500000000000002,1,5
1.2000000000000002,0.5,1,4
1.2000000000000002,0.5499999999999998,1,4
1.2000000000000002,0.6000000000000001,1,5
1.2000000000000002,0.6499999999999999,1,5
1.2000000000000002,0.7000000000000002,1,4
1.2000000000000002,0.75,1,5
1.2000000000000002,0.7999999999999998,1,5
1.2000000000000002,0.8500000000000001,1,5
1.2000000000000002,0.8999999999999999,1,5
1.2000000000000002,0.9500000000000002,1,5
1.2000000000000002,1.0,1,5
1.2000000000000002,1.0499999999999998,1,5
1.2000000000000002,1.1,1,5
1.2000000000000002,1.15,1,6
1.2000000000000002,1.2000000000000002,1,6
1.2000000000000002,1.25,1,6
1.2000000000000002,1.2999999999999998,1,6
1.2000000000000002,1.35,1,6
1.2000000000000002,1.4,1,6
1.2000000000000002,1.4500000000000002,1,6
1.2000000000000002,1.5,1,6
1.2000000000000002,1.5499999999999998,1,6
1.2000000000000002,1.6,1,6
1.2000000000000002,1.65,1,6
1.2000000000000002,1.7000000000000002,1,6
1.2000000000000002,1.75,1,6
1.2000000000000002,1.7999999999999998,1,6
1.2000000000000002,1.85,1,6
1.2000000000000002,1.9,1,6
1.2000000000000002,1.9500000000000002,1,6
1.2000000000000002,2.0,1,6
1.25,-2.0,3,6
1.25,-1.95,3,6
1.25,-1.9,3,6
1.25,-1.85,3,6
1.25,-1.8,3,6
1.25,-1.75,3,6
1.25,-1.7,3,6
1.25,-1.65,3,6
1.25,-1.6,3,6
1.25,-1.55,3,6
1.25,-1.5,3,6
1.25,-1.45,3,6
1.25,-1.4,3,6
1.25,-1.35,3,6
1.25,-1.3,3,6
1.25,-1.25,3,6
1.25,-1.2,3,6
1.25,-1.15,3,6
1.25,-1.1,3,5
1.25,-1.05,3,5
1.25,-1.0,3,5
1.25,-0.95,3,5
1.25,-0.8999999999999999,3,5
1.25,-0.8500000000000001,3,5
1.25,-0.8,3,5
1.25,-0.75,3,5
1.25,-0.7,3,5
1.25,-0.6499999999999999,3,5
1.25,-0.6000000000000001,3,5
1.25,-0.55,3,5
1.25,-0.5,3,5
1.25,-0.44999999999999996,3,5
1.25,-0.3999999999999999,3,5
1.25,-0.3500000000000001,3,5
1.25,-0.30000000000000004,3,5
1.25,-0.25,3,5
1.25,-0.19999999999999996,3,5
1.25,-0.1499999999999999,3,5
1.25,-0.10000000000000009,3,6
1.25,-0.050000000000000044,3,7
1.25,0.0,-2,30
1.25,0.04999999999999982,1,7
1.25,0.10000000000000009,1,6
1.25,0.1499999999999999,1,5
1.25,0.20000000000000018,1,5
1.25,0.25,1,5
1.25,0.2999999999999998,1,5
1.25,0.3500000000000001,1,5
1.25,0.3999999999999999,1,5
1.25,0.4500000000000002,1,5
1.25,0.5,1,5
1.25,0.5499999999999998,1,5
1.25,0.6000000000000001,1,5
1.25,0.6499999999999999,1,5
1.25,0.7000000000000002,1,5
1.25,0.75,1,5
1.25,0.7999999999999998,1,5
1.25,0.8500000000000001,1,5
1.25,0.8999999999999999,1,5
1.25,0.9500000000000002,1,5
1.25,1.0,1,5
1.25,1.0499999999999998,1,5
1.25,1.1,1,5
1.25,1.15,1,6
1.25,1.2000000000000002,1,6
1.25,1.25,1,6
1.25,1.2999999999999998,1,6
1.25,1.35,1,6
1.25,1.4,1,6
1.25,1.4500000000000002,1,6
1.25,1.5,1,6
1.25,1.5499999999999998,1,6
1.25,1.6,1,6
1.25,1.65,1,6
1.25,1.7000000000000002,1,6
1.25,1.75,1,6
1.25,1.7999999999999998,1,6
1.25,1.85,1,6
1.25,1.9,1,6
1.25,1.9500000000000002,1,6
1.25,2.0,1,6
1.2999999999999998,-2.0,3,6
1.2999999999999998,-1.95,3,6
1.2999999999999998,-1.9,3,6
1.2999999999999998,-1.85,3,6
1.2999999999999998,-1.8,3,6
1.2999999999999998,-1.75,3,6
1.2999999999999998,-1.7,3,6
1.2999999999999998,-1.65,3,6
1.2999999999999998,-1.6,3,6
1.2999999999999998,-1.55,3,6
1.2999999999999998,-1.5,3,6
1.2999999999999998,-1.45,3,6
1.2999999999999998,-1.4,3,6
1.2999999999999998,-1.35,3,6
1.2999999999999998,-1.3,3,6
1.2999999999999998,-1.25,3,6
1.2999999999999998,-1.2,3,6
1.2999999999999998,-1.15,3,6
1.2999999999999998,-1.1,3,5
1.2999999999999998,-1.05,3,5
1.2999999999999998,-1.0,3,5
1.2999999999999998,-0.95,3,5
1.2999999999999998,-0.8999999999999999,3,5
1.2999999999999998,-0.8500000000000001,3,5
1.2999999999999998,-0.8,3,5
1.2999999999999998,-0.75,3,5
1.2999999999999998,-0.7,3,5
1.2999999999999998,-0.6499999999999999,3,5
1.2999999999999998,-0.6000000000000001,3,5
1.2999999999999998,-0.55,3,5
1.2999999999999998,-0.5,3,5
1.2999999999999998,-0.44999999999999996,3,5
1.2999999999999998,-0.3999999999999999,3,5
1.2999999999999998,-0.3500000000000001,3,5
1.2999999999999998,-0.30000000000000004,3,5
1.2999999999999998,-0.25,3,5
1.2999999999999998,-0.19999999999999996,3,5
1.2999999999999998,-0.1499999999999999,3,5
1.2999999999999998,-0.10000000000000009,3,5
1.2999999999999998,-0.050000000000000044,3,7
1.2999999999999998,0.0,-2,30
1.2999999999999998,0.04999999999999982,1,7
1.2999999999999998,0.10000000000000009,1,5
1.2999999999999998,0.1499999999999999,1,5
1.2999999999999998,0.20000000000000018,1,5
1.2999999999999998,0.25,1,5
1.2999999999999998,0.2999999999999998,1,5
1.2999999999999998,0.3500000000000001,1,5
1.2999999999999998,0.3999999999999999,1,5
1.2999999999999998,0.4500000000000002,1,5
1.2999999999999998,0.5,1,5
1.2999999999999998,0.5499999999999998,1,5
1.2999999999999998,0.6000000000000001,1,5
1.2999999999999998,0.6499999999999999,1,5
1.2999999999999998,0.7000000000000002,1,5
1.2999999999999998,0.75,1,5
1.2999999999999998,0.7999999999999998,1,5
1.2999999999999998,0.8500000000000001,1,5
1.2999999999999998,0.8999999999999999,1,5
1.2999999999999998,0.9500000000000002,1,5
1.2999999999999998,1.0,1,5
1.2999999999999998,1.0499999999999998,1,5
1.2999999999999998,1.1,1,5
1.2999999999999998,1.15,1,6
1.2999999999999998,1.2000000000000002,1,6
1.2999999999999998,1.25,1,6
1.2999999999999998,1.2999999999999998,1,6
1.2999999999999998,1.35,1,6
1.2999999999999998,1.4,1,6
1.2999999999999998,1.4500000000000002,1,6
1.2999999999999998,1.5,1,6
1.2999999999999998,1.5499999999999998,1,6
1.2999999999999998,1.6,1,6
1.2999999999999998,1.65,1,6
1.2999999999999998,1.7000000000000002,1,6
1.2999999999999998,1.75,1,6
1.2999999999999998,1.7999999999999998,1,6
1.2999999999999998,1.85,1,6
1.2999999999999998,1.9,1,6
1.2999999999999998,1.9500000000000002,1,6
1.2999999999999998,2.0,1,6
1.35,-2.0,3,6
1.35,-1.95,3,6
1.35,-1.9,3,6
1.35,-1.85,3,6
1.35,-1.8,3,6
1.35,-1.75,3,6
1.35,-1.7,3,6
1.35,-1.65,3,6
1.35,-1.6,3,6
1.35,-1.55,3,6
1.35,-1.5,3,6
1.35,-1.45,3,6
1.35,-1.4,3,6
1.35,-1.35,3,6
1.35,-1.3,3,6
1.35,-1.25,3,6
1.35,-1.2,3,6
1.35,-1.15,3,5
1.35,-1.1,3,5
1.35,-1.05,3,5
1.35,-1.0,3,5
1.35,-0.95,3,5
1.35,-0.8999999999999999,3,5
1.35,-0.8500000000000001,3,5
1.35,-0.8,3,5
1.35,-0.75,3,5
1.35,-0.7,3,5
1.35,-0.6499999999999999,3,5
1.35,-0.6000000000000001,3,5
1.35,-0.55,3,5
1.35,-0.5,3,5
1.35,-0.44999999999999996,3,5
1.35,-0.3999999999999999,3,5
1.35,-0.3500000000000001,3,5
1.35,-0.30000000000000004,3,5
1.35,-0.25,3,5
1.35,-0.19999999999999996,3,5
1.35,-0.1499999999999999,3,5
1.35,-0.10000000000000009,3,5
1.35,-0.050000000000000044,3,6
1.35,0.0,-2,30
1.35,0.04999999999999982,1,6
1.35,0.10000000000000009,1,5
1.35,0.1499999999999999,1,5
1.35,0.20000000000000018,1,5
1.35,0.25,1,5
1.35,0.2999999999999998,1,5
1.35,0.3500000000000001,1,5
1.35,0.3999999999999999,1,5
1.35,0.4500000000000002,1,5
1.35,0.5,1,5
1.35,0.5499999999999998,1,5
1.35,0.6000000000000001,1,5
1.35,0.6499999999999999,1,5
1.35,0.7000000000000002,1,5
1.35,0.75,1,5
1.35,0.7999999999999998,1,5
1.35,0.8500000000000001,1,5
1.35,0.8999999999999999,1,5
1.35,0.9500000000000002,1,5
1.35,1.0,1,5
1.35,1.0499999999999998,1,5
1.35,1.1,1,5
1.35,1.15,1,5
1.35,1.2000000000000002,1,6
1.35,1.25,1,6
1.35,1.2999999999999998,1,6
1.35,1.35,1,6
1.35,1.4,1,6
1.35,1.4500000000000002,1,6
1.35,1.5,1,6
1.35,1.5499999999999998,1,6
1.35,1.6,1,6
1.35,1.65,1,6
1.35,1.7000000000000002,1,6
1.35,1.75,1,6
1.35,1.7999999999999998,1,6
1.35,1.85,1,6
1.35,1.9,1,6
1.35,1.9500000000000002,1,6
1.35,2.0,1,6
1.4,-2.0,3,6
1.4,-1.95,3,6
1.4,-1.9,3,6
1.4,-1.85,3,6
1.4,-1.8,3,6
1.4,-1.75,3,6
1.4,-1.7,3,6
1.4,-1.65,3,6
1.4,-1.6,3,6
1.4,-1.55,3,6
1.4,-1.5,3,6
1.4,-1.45,3,6
1.4,-1.4,3,6
1.4,-1.35,3,6
1.4,-1.3,3,6
1.4,-1.25,3,6
1.4,-1.2,3,6
1.4,-1.15,3,5
1.4,-1.1,3,5
1.4,-1.05,3,5
1.4,-1.0,3,5
1.4,-0.95,3,5
1.4,-0.8999999999999999,3,5
1.4,-0.8500000000000001,3,5
1.4,-0.8,3,5
1.4,-0.75,3,5
1.4,-0.7,3,5
1.4,-0.6499999999999999,3,5
1.4,-0.6000000000000001,3,5
1.4,-0.55,3,5
1.4,-0.5,3,5
1.4,-0.44999999999999996,3,5
1.4,-0.3999999999999999,3,5
1.4,-0.3500000000000001,3,5
1.4,-0.30000000000000004,3,6
1.4,-0.25,3,6
1.4,-0.19999999999999996,3,5
1.4,-0.1499999999999999,3,5
1.4,-0.10000000000000009,3,5
1.4,-0.050000000000000044,3,6
1.4,0.0,-2,30
1.4,0.04999999999999982,1,6
1.4,0.10000000000000009,1,5
1.4,0.1499999999999999,1,5
1.4,0.20000000000000018,1,5
1.4,0.25,1,6
1.4,0.2999999999999998,1,6
1.4,0.3500000000000001,1,5
1.4,0.3999999999999999,1,5
1.4,0.4500000000000002,1,5
1.4,0.5,1,5
1.4,0.5499999999999998,1,5
1.4,0.6000000000000001,1,5
1.4,0.6499999999999999,1,5
1.4,0.7000000000000002,1,5
1.4,0.75,1,5
1.4,0.7999999999999998,1,5
1.4,0.8500000000000001,1,5
1.4,0.8999999999999999,1,5
1.4,0.9500000000000002,1,5
1.4,1.0,1,5
1.4,1.0499999999999998,1,5
1.4,1.1,1,5
1.4,1.15,1,5
1.4,1.2000000000000002,1,6
1.4,1.25,1,6
1.4,1.2999999999999998,1,6
1.4,1.35,1,6
1.4,1.4,1,6
1.4,1.4500000000000002,1,6
1.4,1.5,1,6
1.4,1.5499999999999998,1,6
1.4,1.6,1,6
1.4,1.65,1,6
1.4,1.7000000000000002,1,6
1.4,1.75,1,6
1.4,1.7999999999999998,1,6
1.4,1.85,1,6
1.4,1.9,1,6
1.4,1.9500000000000002,1,6
1.4,2.0,1,6
1.4500000000000002,-2.0,3,6
1.4500000000000002,-1.95,3,6
1.4500000000000002,-1.9,3,6
1.4500000000000002,-1.85,3,6
1.4500000000000002,-1.8,3,6
1.4500000000000002,-1.75,3,6
1.4500000000000002,-1.7,3,6
1.4500000000000002,-1.65,3,6
1.4500000000000002,-1.6,3,6
1.4500000000000002,-1.55,3,6
1.4500000000000002,-1.5,3,6
1.4500000000000002,-1.45,3,6
1.4500000000000002,-1.4,3,6
1.4500000000000002,-1.35,3,6
1.4500000000000002,-1.3,3,6
1.4500000000000002,-1.25,3,6
1.4500000000000002,-1.2,3,5
1.4500000000000002,-1.15,3,5
1.4500000000000002,-1.1,3,5
1.4500000000000002,-1.05,3,5
1.4500000000000002,-1.0,3,5
1.4500000000000002,-0.95,3,5
1.4500000000000002,-0.8999999999999999,3,5
1.4500000000000002,-0.8500000000000001,3,5
1.4500000000000002,-0.8,3,5
1.4500000000000002,-0.75,3,5
1.4500000000000002,-0.7,3,5
1.4500000000000002,-0.6499999999999999,3,5
1.4500000000000002,-0.6000000000000001,3,5
1.4500000000000002,-0.55,3,5
1.4500000000000002,-0.5,3,5
1.4500000000000002,-0.44999999999999996,3,5
1.4500000000000002,-0.3999999999999999,3,6
1.4500000000000002,-0.3500000000000001,3,6
1.4500000000000002,-0.30000000000000004,3,6
1.4500000000000002,-0.25,3,6
1.4500000000000002,-0.19999999999999996,3,6
1.4500000000000002,-0.1499999999999999,3,6
1.4500000000000002,-0.10000000000000009,3,5
1.4500000000000002,-0.050000000000000044,3,5
1.4500000000000002,0.0,-2,30
1.4500000000000002,0.04999999999999982,1,5
1.4500000000000002,0.10000000000000009,1,5
1.4500000000000002,0.1499999999999999,1,6
1.4500000000000002,0.20000000000000018,1,6
1.4500000000000002,0.25,1,6
1.4500000000000002,0.2999999999999998,1,6
1.4500000000000002,0.3500000000000001,1,6
1.4500000000000002,0.3999999999999999,1,6
1.4500000000000002,0.4500000000000002,1,5
1.4500000000000002,0.5,1,5
1.4500000000000002,0.5499999999999998,1,5
1.4500000000000002,0.6000000000000001,1,5
1.4500000000000002,0.6499999999999999,1,5
1.4500000000000002,0.7000000000000002,1,5
1.4500000000000002,0.75,1,5
1.4500000000000002,0.7999999999999998,1,5
1.4500000000000002,0.8500000000000001,1,5
1.4500000000000002,0.8999999999999999,1,5
1.4500000000000002,0.9500000000000002,1,5
1.4500000000000002,1.0,1,5
1.4500000000000002,1.0499999999999998,1,5
1.4500000000000002,1.1,1,5
1.4500000000000002,1.15,1,5
1.4500000000000002,1.2000000000000002,1,5
1.4500000000000002,1.25,1,6
1.4500000000000002,1.2999999999999998,1,6
1.4500000000000002,1.35,1,6
1.4500000000000002,1.4,1,6
1.4500000000000002,1.4500000000000002,1,6
1.4500000000000002,1.5,1,6
1.4500000000000002,1.5499999999999998,1,6
1.4500000000000002,1.6,1,6
